timestamp,ax,ay,az,distance
2019_12_20_12_56_34,0.09622685352200772,-0.07092298342636208,0.09704700748219208,51.79847245216369
2019_12_20_12_56_34,0.07596318164700772,-0.09655774905136208,0.06945911685719208,50.77589247927946
2019_12_20_12_56_34,0.060826462897007716,-0.12341321780136208,0.029664194982192083,56.40867889628691
2019_12_20_12_56_34,0.047398728522007716,-0.07165540530136208,0.06994739810719208,53.53167464312385
2019_12_20_12_56_34,0.018101853522007716,-0.11779798342636208,0.025269663732192083,57.00337434936972
2019_12_20_12_56_34,0.11038700977200772,-0.06506360842636208,0.09143177310719208,61.73252999782563
2019_12_20_12_56_34,0.001256150397007716,-0.11535657717636208,0.05993763248219208,55.10756180426654
2019_12_20_12_56_34,0.022984666022007716,-0.04577649905136208,0.15539661685719208,54.56711096763611
2019_12_20_12_56_34,0.07913700977200772,-0.07458509280136208,0.11486927310719208,54.2437982082367
2019_12_20_12_56_35,0.16849247852200772,-0.04772962405136208,0.12951771060719208,55.28187729330624
2019_12_20_12_56_35,0.10086552539700772,-0.11389173342636208,0.06677356998219208,53.653752422332765
2019_12_20_12_56_35,-0.07003291210299228,-0.11267103030136208,0.018433726232192083,55.932372118445
2019_12_20_12_56_35,-0.029261427727992284,-0.05871595217636208,0.04626575748219208,49.119340151899
2019_12_20_12_56_35,0.019566697272007716,-0.04162610842636208,0.07653919498219208,47.04389618144316
2019_12_20_12_56_35,0.06961552539700772,-0.07141126467636208,0.04675403873219208,45.99896440365735
2019_12_20_12_56_35,0.07303349414700772,-0.12048353030136208,0.025269663732192083,26757358929834.605
2019_12_20_12_56_35,0.07742802539700772,-0.11413587405136208,0.06286731998219208,50.17423587967368
2019_12_20_12_56_35,0.06766240039700772,-0.05505384280136208,0.05041614810719208,3692.2887408004085
2019_12_20_12_56_35,-0.034388380852992284,-0.09802259280136208,0.09021106998219208,53.00787735826829
2019_12_20_12_56_36,0.10233036914700772,-0.05896009280136208,0.10656849185719208,53.11711355798384
2019_12_20_12_56_36,0.010289353522007716,-0.10607923342636208,-0.0020740862678079175,53.018125121733725
2019_12_20_12_56_36,0.08743779102200772,-0.07995618655136208,0.010621226232192083,54.33270921707154
2019_12_20_12_56_36,0.050572556647007716,-0.07263196780136208,0.08874622623219208,55.13180622213027
2019_12_20_12_56_36,0.06302372852200772,-0.06774915530136208,0.06945911685719208,56.25109018017264
2019_12_20_12_56_36,0.17093388477200772,0.0050047509486379205,0.16369739810719208,53.476469539193545
2019_12_20_12_56_36,-0.017054396477992284,-0.09533704592636208,-0.019163930017807917,51.64442025072434
2019_12_20_12_56_36,0.014439744147007716,-0.09069837405136208,0.0025645856071920825,48.415911185040194
2019_12_20_12_56_36,0.11087529102200772,-0.02453626467636208,0.08288685123219208,46.9008263573927
2019_12_20_12_56_36,0.010533494147007716,-0.05432142092636208,0.09973255435719208,46.480589781087986
2019_12_20_12_56_37,0.027379197272007716,-0.09509290530136208,0.03210560123219208,47.8947438955307
2019_12_20_12_56_37,0.039097947272007716,-0.07507337405136208,0.08459583560719208,51.68962740898133
2019_12_20_12_56_37,0.08231083789700772,-0.07482923342636208,0.09240833560719208,55.58091668802149
2019_12_20_12_56_37,0.051304978522007716,-0.09753431155136208,0.04382435123219208,56.22748835227068
2019_12_20_12_56_37,0.045201462897007716,-0.11853040530136208,0.03503528873219208,52.82490496915929
2019_12_20_12_56_37,0.031041306647007716,-0.08850110842636208,0.07824817935719208,53.06451835071339
2019_12_20_12_56_37,0.050328416022007716,-0.08215345217636208,0.017457163732192083,52.44067583925584
2019_12_20_12_56_37,0.11868779102200772,-0.07556165530136208,0.014527476232192083,51.69284446099225
2019_12_20_12_56_38,0.16238896289700772,-0.12438978030136208,0.06457630435719208,26728419789133.24
2019_12_20_12_56_38,0.009068650397007716,-0.10412610842636208,0.09655872623219208,46.47798008638269
2019_12_20_12_56_38,-0.046107130852992284,-0.11730970217636208,0.018677866857192083,4053.7798074329603
2019_12_20_12_56_38,-0.022913771477992284,-0.17150892092636208,-0.04650768001780792,47.53797580214108
2019_12_20_12_56_38,-0.07125361522799228,-0.12146009280136208,-0.04235728939280792,26757358974002.46
2019_12_20_12_56_38,0.043248337897007716,-0.07653821780136208,0.009156382482192083,54.4494162755854
2019_12_20_12_56_38,0.09402958789700772,0.05676256344863792,0.16027942935719208,3702.076849159073
2019_12_20_12_56_38,0.046910447272007716,0.02404771969863792,0.17028919498219208,55.44698365435881
2019_12_20_12_56_38,-0.020472365227992284,-0.04675306155136208,0.03527942935719208,57.96593635082245
2019_12_20_12_56_38,0.07303349414700772,-0.05114759280136208,0.07458606998219208,62.36173268205979
2019_12_20_12_56_38,0.048619431647007716,-0.09704603030136208,0.04260364810719208,58.1833676366245
2019_12_20_12_56_38,0.020787400397007716,-0.08703626467636208,-0.0030506487678079175,54.89321324965533
2019_12_20_12_56_39,0.2602893535220077,0.00012193844863792047,0.12902942935719208,48.88084781169892
2019_12_20_12_56_39,0.055699509772007716,0.03894029782363792,0.18762317935719208,26726193720487.254
2019_12_20_12_56_39,0.08450810352200772,-0.02307142092636208,0.11999622623219208,41.102369751649746
2019_12_20_12_56_39,-0.062220412102992284,-0.09191907717636208,0.028687632482192083,1138.3764371100594
2019_12_20_12_56_39,0.002232712897007716,-0.04235853030136208,0.04431263248219208,42.260497048321895
2019_12_20_12_56_39,0.001744431647007716,-0.05212415530136208,-0.011107289392807917,45.17598590570338
2019_12_20_12_56_39,-0.026575880852992284,-0.06921399905136208,0.020630991857192083,49.697114543353806
2019_12_20_12_56_39,-0.10348017772799228,-0.02551282717636208,0.07775989810719208,26728419821256.008
2019_12_20_12_56_39,-0.16012080272799228,-0.05529798342636208,0.09289661685719208,57.378455610836255
2019_12_20_12_56_39,-0.16402705272799228,-0.17224134280136208,-0.05822643001780792,1319.9873305909773
2019_12_20_12_56_40,-0.09371455272799228,-0.11389173342636208,-0.017210805017807917,58.84610359247993
2019_12_20_12_56_40,0.08011357227200772,-0.04992688967636208,0.09631458560719208,54.87298432378208
2019_12_20_12_56_40,0.21243779102200772,-0.08239759280136208,0.06311146060719208,53.56524725801804
2019_12_20_12_56_40,0.07425419727200772,-0.06311048342636208,0.04260364810719208,50.24865186915678
2019_12_20_12_56_40,0.08841435352200772,-0.07922376467636208,0.028443491857192083,49.25549254417419
2019_12_20_12_56_40,0.048619431647007716,-0.06384290530136208,0.04577747623219208,49.95170213615193
2019_12_20_12_56_40,-0.12594111522799228,-0.03552259280136208,0.08264271060719208,51.05916752815247
2019_12_20_12_56_40,-0.18258174022799228,-0.05456556155136208,0.023072398107192083,51.4875569343567
2019_12_20_12_56_40,-0.056849318352992284,0.02868639157363792,0.09607044498219208,52.35614051257863
2019_12_20_12_56_40,-0.023890333977992284,-0.05749524905136208,0.018433726232192083,51.119355065682356
2019_12_20_12_56_41,-0.056605177727992284,-0.05847181155136208,0.10998646060719208,26728419843141.83
2019_12_20_12_56_41,0.052281541022007716,-0.08874524905136208,0.020142710607192083,53.515511697881365
2019_12_20_12_56_41,0.017125291022007716,-0.05505384280136208,0.04358021060719208,3866.9915631041804
2019_12_20_12_56_41,0.042515916022007716,-0.06628431155136208,0.05358997623219208,57.62494052578421
2019_12_20_12_56_41,0.11868779102200772,-0.06701673342636208,0.08581653873219208,54.251881027221685
2019_12_20_12_56_41,0.021275681647007716,-0.14978040530136208,-0.021361195642807917,52.24734191894532
2019_12_20_12_56_41,0.032750291022007716,0.01135240719863792,0.16760364810719208,50.75991671646342
2019_12_20_12_56_41,-0.057581740227992284,-0.21521009280136208,-0.012572133142807917,51.1801882982254
2019_12_20_12_56_41,0.07376591602200772,-0.09753431155136208,0.030152476232192083,51.317584776878356
2019_12_20_12_56_41,0.008580369147007716,-0.01696790530136208,0.08679310123219208,52.29116859576281
2019_12_20_12_56_42,-0.005823927727992284,-0.12341321780136208,-0.03234752376780792,54.692394661903386
2019_12_20_12_56_42,0.013707322272007716,-0.05017103030136208,0.07971302310719208,56.73330645561219
2019_12_20_12_56_42,-0.013148146477992284,-0.04748548342636208,0.05432239810719208,57.58604385852814
2019_12_20_12_56_42,0.11673466602200772,-0.03381360842636208,0.06994739810719208,55.62881678833681
2019_12_20_12_56_42,0.06815068164700772,-0.08386243655136208,0.06701771060719208,54.210992974393506
2019_12_20_12_56_42,0.006138962897007716,-0.05725110842636208,0.10388294498219208,50.456997513771064
2019_12_20_12_56_42,0.09134404102200772,0.02868639157363792,0.14123646060719208,47.40977475643158
2019_12_20_12_56_42,0.047642869147007716,-0.08117688967636208,-0.016722523767807917,44.512418010655566
2019_12_20_12_56_43,-0.0009411152279922841,0.02331529782363792,0.07873646060719208,26723967692228.78
2019_12_20_12_56_43,0.016881150397007716,0.04992662594863792,0.11071888248219208,51.44689910972819
2019_12_20_12_56_43,0.13748661914700772,-0.05871595217636208,-0.017454945642807917,3836.873758077622
2019_12_20_12_56_43,-0.018519240227992284,-0.04235853030136208,0.04431263248219208,57.83854485680075
2019_12_20_12_56_43,-0.06734736522799228,-0.08337415530136208,0.029664194982192083,59.98568615071913
2019_12_20_12_56_43,-0.027308302727992284,0.06848131344863792,0.13708606998219208,62.331808098624734
2019_12_20_12_56_43,0.037388962897007716,-0.09899915530136208,-0.05724986751780792,61.17674774282119
2019_12_20_12_56_43,0.07010380664700772,0.11047350094863792,0.17517200748219208,61.04249109801124
2019_12_20_12_56_43,0.016392869147007716,-0.03234876467636208,0.011841929357192083,59.35527877807617
2019_12_20_12_56_43,0.07352177539700772,0.0023192040736379205,0.07775989810719208,57.53575340299046
2019_12_20_12_56_44,0.08646122852200772,-0.0054932959263620795,0.05114856998219208,26728419890772.367
2019_12_20_12_56_44,-0.017054396477992284,0.00891100094863792,0.06897083560719208,49.73358521461487
2019_12_20_12_56_44,0.07816044727200772,0.01428209469863792,0.05603138248219208,3972.7782764911653
2019_12_20_12_56_44,-0.029261427727992284,0.0006102196986379205,0.07873646060719208,48.98992678558125
2019_12_20_12_56_44,0.002965134772007716,-0.0045167334263620795,0.021363413732192083,49.5517217874527
2019_12_20_12_56_44,-0.029505568352992284,-0.03674329592636208,-0.024290883142807917,47.04225212826449
2019_12_20_12_56_44,0.005894822272007716,-0.03454603030136208,0.011109507482192083,48.03215181827546
2019_12_20_12_56_44,-0.019251662102992284,-0.02575696780136208,0.09851185123219208,49.931731114668004
2019_12_20_12_56_44,-0.032923537102992284,0.00793443844863792,0.09240833560719208,51.932395425964806
2019_12_20_12_56_44,0.028111619147007716,-0.05261243655136208,0.07849231998219208,50.57385566374835
2019_12_20_12_56_44,0.10086552539700772,-0.07189954592636208,0.04943958560719208,52.16651372909546
2019_12_20_12_56_44,0.13504521289700772,-0.09240735842636208,0.0001231793571920825,54.656532286195194
2019_12_20_12_56_45,0.06668583789700772,-0.06774915530136208,0.05188099185719208,53.34256389141083
2019_12_20_12_56_45,0.12015263477200772,-0.11218274905136208,0.0062266949821920825,52.696285435732676
2019_12_20_12_56_45,-0.028529005852992284,-0.08239759280136208,0.05358997623219208,51.641130495071415
2019_12_20_12_56_45,0.024693650397007716,-0.05969251467636208,0.05407825748219208,50.950049471855166
2019_12_20_12_56_45,0.025426072272007716,-0.07922376467636208,0.06335560123219208,52.07730648237116
2019_12_20_12_56_45,0.006138962897007716,-0.03601087405136208,0.08606067935719208,50.55820175759933
2019_12_20_12_56_45,0.015416306647007716,-0.11242688967636208,0.06042591373219208,51.92778678501353
2019_12_20_12_56_45,0.040074509772007716,-0.07971204592636208,0.015992319982192083,51.329473353834715
2019_12_20_12_56_46,-0.017786818352992284,-0.04675306155136208,0.03527942935719208,26726193834087.164
2019_12_20_12_56_46,0.002232712897007716,-0.03942884280136208,0.06628528873219208,60.217974896991954
2019_12_20_12_56_46,0.024205369147007716,-0.08850110842636208,0.025025523107192083,3970.7252404689793
2019_12_20_12_56_46,-0.004603224602992284,-0.11291517092636208,-0.0042713518928079175,62.5731431722641
2019_12_20_12_56_46,0.035191697272007716,-0.03674329592636208,0.07629505435719208,61.17586871876436
2019_12_20_12_56_46,0.025181931647007716,-0.08410657717636208,0.05822864810719208,58.037095629467686
2019_12_20_12_56_46,-0.009730177727992284,-0.0057374365513620795,0.11193958560719208,55.40425531162935
2019_12_20_12_56_46,-0.055628615227992284,-0.08264173342636208,-0.0040272112678079175,44.33830354213715
2019_12_20_12_56_46,-0.009730177727992284,-0.05920423342636208,0.03698841373219208,40.79867201412425
2019_12_20_12_56_46,0.10892216602200772,-0.07263196780136208,0.029664194982192083,40.87481560707093
2019_12_20_12_56_46,0.008336228522007716,-0.05407728030136208,0.08410755435719208,41.04984017961166
2019_12_20_12_56_46,-0.027064162102992284,-0.02258313967636208,0.08825794498219208,45.061427084137414
2019_12_20_12_56_47,0.002476853522007716,-0.05334485842636208,0.08752552310719208,26726193854088.715
2019_12_20_12_56_47,0.047642869147007716,-0.06726087405136208,0.09802356998219208,57.28366724042331
2019_12_20_12_56_47,-0.040980177727992284,-0.08508313967636208,0.03869739810719208,1286.1664467573166
2019_12_20_12_56_47,-0.023646193352992284,-0.07165540530136208,0.06750599185719208,60.0463022442425
2019_12_20_12_56_47,0.08401982227200772,-0.05920423342636208,0.09411731998219208,61.72040576934815
2019_12_20_12_56_47,0.08792607227200772,-0.06628431155136208,0.05676380435719208,65.05052719116212
2019_12_20_12_56_47,0.17557255664700772,0.0025633446986379205,0.09265247623219208,63.05002949237824
2019_12_20_12_56_47,0.011754197272007716,-0.05212415530136208,0.04870716373219208,62.69842686653138
2019_12_20_12_56_47,-0.057581740227992284,-0.18151868655136208,-0.06384166439280792,60.74744363392101
2019_12_20_12_56_47,0.10135380664700772,-0.0025636084263620795,0.13757435123219208,56.065845436208384
2019_12_20_12_56_48,-0.044398146477992284,-0.12072767092636208,0.03820911685719208,51.30973491668701
2019_12_20_12_56_48,0.09378544727200772,-0.11877454592636208,0.014283335607192083,47.923033761978154
2019_12_20_12_56_48,0.07547490039700772,-0.11511243655136208,0.023560679357192083,26728419965322.617
2019_12_20_12_56_48,-0.012415724602992284,-0.12927259280136208,0.0037852887321920825,46.60133234192343
2019_12_20_12_56_48,0.055943650397007716,-0.04699720217636208,0.11731067935719208,980.6278063058854
2019_12_20_12_56_48,-0.12227900585299228,-0.10461438967636208,-0.04308971126780792,26728419970413.117
2019_12_20_12_56_48,-0.16207392772799228,-0.11901868655136208,0.0025645856071920825,49.135456609725956
2019_12_20_12_56_48,-0.06954463085299228,-0.08972181155136208,0.008912241857192083,1118.516656780243
2019_12_20_12_56_48,-0.12301142772799228,-0.04919446780136208,0.05358997623219208,51.84724237918854
2019_12_20_12_56_48,-0.053187208977992284,-0.06555188967636208,0.05578724185719208,52.84987178690293
2019_12_20_12_56_49,-0.048792677727992284,-0.09460462405136208,0.009400523107192083,26730646069702.086
2019_12_20_12_56_49,-0.058314162102992284,-0.04968274905136208,0.04528919498219208,57.137447404861454
2019_12_20_12_56_49,0.049107712897007716,-0.07800306155136208,0.027955210607192083,3986.7049736022955
2019_12_20_12_56_49,-0.07027705272799228,-0.05944837405136208,0.024293101232192083,26730646074500.906
2019_12_20_12_56_49,-0.009730177727992284,-0.08386243655136208,0.06750599185719208,65.5381203174591
2019_12_20_12_56_49,-0.037318068352992284,-0.08508313967636208,0.025513804357192083,1220.8121646334143
2019_12_20_12_56_49,-0.061976271477992284,-0.02429212405136208,0.06482044498219208,68.34262491113999
2019_12_20_12_56_49,-0.18892939647799228,-0.08435071780136208,-0.03845103939280792,59.96258207349216
2019_12_20_12_56_49,-0.050501662102992284,-0.0010987646763620795,0.03650013248219208,342.7963945627213
2019_12_20_12_56_49,-0.030482130852992284,-0.0010987646763620795,0.08288685123219208,34.46343999329736
2019_12_20_12_56_50,0.004429978522007716,-0.06604017092636208,0.021851694982192083,31.528196235264048
2019_12_20_12_56_50,0.051793259772007716,-0.05969251467636208,0.06384388248219208,26728419997633.617
2019_12_20_12_56_50,-0.012659865227992284,-0.13781751467636208,-0.06140025814280792,48.35545014213113
2019_12_20_12_56_50,0.019322556647007716,-0.01770032717636208,0.06848255435719208,1137.6527307271958
2019_12_20_12_56_50,-0.21554072460299228,-0.07312024905136208,0.08581653873219208,261.1720470428467
2019_12_20_12_56_50,-0.14376338085299228,-0.15930188967636208,-0.04211314876780792,59.31262377430411
2019_12_20_12_56_50,-0.012659865227992284,-0.14709485842636208,-0.009642445642807917,59.15903742313385
2019_12_20_12_56_50,-0.08053095897799228,-0.07531751467636208,0.05139271060719208,64.80264504937564
2019_12_20_12_56_50,-0.08736689647799228,-0.06262220217636208,0.13147083560719208,62.998696202390335
2019_12_20_12_56_50,-0.021448927727992284,-0.06311048342636208,0.028199351232192083,61.992301427616795
2019_12_20_12_56_51,0.031285447272007716,-0.0069581396763620795,0.028199351232192083,62.57027111754698
2019_12_20_12_56_51,0.06497685352200772,-0.02307142092636208,0.06677356998219208,60.16543219790739
2019_12_20_12_56_51,0.060094041022007716,-0.10217298342636208,-0.0001209612678079175,57.335476469993594
2019_12_20_12_56_51,-0.026575880852992284,-0.09387220217636208,0.04480091373219208,56.152612512251906
2019_12_20_12_56_51,0.018101853522007716,-0.06506360842636208,0.04113880435719208,26730646110201.105
2019_12_20_12_56_51,0.07938115039700772,-0.08386243655136208,0.021851694982192083,48.064558414851916
2019_12_20_12_56_51,0.015904587897007716,0.01525865719863792,0.14294544498219208,1138.2670249700548
2019_12_20_12_56_51,-0.044642287102992284,-0.09802259280136208,0.04089466373219208,48.674723099259765
2019_12_20_12_56_51,0.06766240039700772,-0.06994642092636208,0.05407825748219208,47.854329800605775
2019_12_20_12_56_51,0.018101853522007716,-0.04162610842636208,0.13244739810719208,48.05235886573792
2019_12_20_12_56_52,0.09329716602200772,-0.03356946780136208,0.09240833560719208,50.29923440568587
2019_12_20_12_56_52,-0.035120802727992284,-0.08898938967636208,0.026490366857192083,49.37389976978302
2019_12_20_12_56_52,0.11526982227200772,-0.12390149905136208,0.05871692935719208,48.711108613014225
2019_12_20_12_56_52,0.08450810352200772,-0.02795423342636208,0.12365833560719208,49.260616362796114
2019_12_20_12_56_52,0.10403935352200772,-0.10461438967636208,0.03723255435719208,26728420036643.727
2019_12_20_12_56_52,0.049595994147007716,-0.15173353030136208,0.029908335607192083,54.74793627262115
2019_12_20_12_56_52,0.09988896289700772,-0.09997571780136208,0.05847278873219208,1123.1353915298687
2019_12_20_12_56_52,0.054967087897007716,-0.05700696780136208,0.07336536685719208,57.060660624504095
