timestamp,ax,ay,az,distance
2019_12_20_12_53_36,0.029319506319640115,0.017762488145171618,0.036728210453221166,78.28301515438977
2019_12_20_12_53_36,-0.007057446805359885,-0.0020129024798283823,0.009872741703221166,78.24977059364319
2019_12_20_12_53_36,0.040794115694640115,0.020448035020171618,0.07530242920322117,78.3744247156031
2019_12_20_12_53_36,-0.024879712430359885,0.012879675645171618,0.057968444828221166,267.04825644493104
2019_12_20_12_53_36,0.08498356881964012,0.011414831895171618,0.038193054203221166,265.83969332751104
2019_12_20_12_53_37,0.056174975069640115,-0.03375118372982838,0.013046569828221166,266.4521105499829
2019_12_20_12_53_37,-0.049782056180359885,-0.0027453243548283823,0.033310241703221166,259.1312021634158
2019_12_20_12_53_37,0.026389818819640115,0.016297644395171618,0.052841491703221166,268.2445136547089
2019_12_20_12_53_37,0.019309740694640115,-0.022032433729828382,-0.015029602046778834,26728416729316.363
2019_12_20_12_53_37,0.036155443819640115,-0.016661339979828382,0.011825866703221166,78.35173055985395
2019_12_20_12_53_37,0.023948412569640115,-0.004942589979828382,0.014267272953221166,1166.0679955454434
2019_12_20_12_53_37,-0.021217603055359885,0.013367956895171618,0.032577819828221166,78.3417955903446
2019_12_20_12_53_37,-0.002174634305359885,-0.025938683729828382,0.032333679203221166,78.35484724044801
2019_12_20_12_53_37,0.015891771944640115,0.012147253770171618,0.025497741703221166,78.28457988991457
2019_12_20_12_53_37,-0.005348462430359885,-0.005186730604828382,0.013778991703221166,78.21900708254645
2019_12_20_12_53_38,-0.017067212430359885,0.006287878770171618,0.015732116703221166,78.288621635998
2019_12_20_12_53_38,-0.053200024930359885,0.014832800645171618,0.048446960453221166,78.17949449174544
2019_12_20_12_53_38,0.0014874750696401151,0.021668738145171618,0.040390319828221166,259.0570194272434
2019_12_20_12_53_38,-0.019020337430359885,0.0006726443951716177,0.040634460453221166,78.0274930715561
2019_12_20_12_53_38,0.0009991938196401151,-0.004454308729828382,0.021591491703221166,26728416748355.19
2019_12_20_12_53_38,0.026878100069640115,-0.011046105604828382,0.018661804203221166,78.04365870952607
2019_12_20_12_53_38,-0.018043774930359885,0.004090613145171618,0.014755554203221166,871.6029851464665
2019_12_20_12_53_38,0.032493334444640115,-0.020811730604828382,0.004745788578221166,256.7247968968223
2019_12_20_12_53_38,-0.024147290555359885,-0.027891808729828382,0.015732116703221166,257.1520528120153
2019_12_20_12_53_38,0.0009991938196401151,0.019471472520171618,0.028427429203221166,257.1532576603048
2019_12_20_12_53_39,0.015403490694640115,0.03924686314517162,0.06431610107822117,78.07845083965975
2019_12_20_12_53_39,0.034934740694640115,0.004578894395171618,0.006210632328221166,77.97336544149063
2019_12_20_12_53_39,0.057151537569640115,-0.0037218868548283823,0.027695007328221166,78.05174152851106
2019_12_20_12_53_39,-0.013405103055359885,0.007752722520171618,0.040878601078221166,256.9257150313434
2019_12_20_12_53_39,-0.019264478055359885,-0.014464074354828382,0.026230163578221166,257.1265961408615
2019_12_20_12_53_39,-0.009010571805359885,0.020692175645171618,0.06333953857822117,77.99198520183563
2019_12_20_12_53_39,-0.029518384305359885,-0.0017687618548283823,0.031112976078221166,79.44309288193197
2019_12_20_12_53_39,0.049583178194640115,0.013123816270171618,0.042831726078221166,26732868950936.055
2019_12_20_12_53_39,0.003684740694640115,-0.004698449354828382,0.022079772953221166,77.85211305898778
2019_12_20_12_53_39,-0.0002215093053598849,0.005555456895171618,0.022568054203221166,1136.448390698433
2019_12_20_12_53_40,-0.023659009305359885,0.0011609256451716177,0.016464538578221166,77.90539606879739
2019_12_20_12_53_40,0.018089037569640115,0.017274206895171618,0.029648132328221166,256.63470931333654
2019_12_20_12_53_40,0.010032396944640115,0.016785925645171618,0.028427429203221166,78.08741294776692
2019_12_20_12_53_40,-0.061500806180359885,0.018006628770171618,0.017441101078221166,78.03803337882547
2019_12_20_12_53_40,0.004417162569640115,0.011414831895171618,0.041611022953221166,77.99516179561616
2019_12_20_12_53_40,0.006126146944640115,0.0023816287701716177,0.038193054203221166,256.46380498409275
2019_12_20_12_53_40,-0.003395337430359885,-0.0032336056048283823,0.030380554203221166,78.0930372686947
2019_12_20_12_53_40,0.034446459444640115,0.04876834752017162,0.010605163578221166,257.22763137817384
2019_12_20_12_53_40,0.005637865694640115,-0.027647668104828382,0.003036804203221166,258.3241591762094
2019_12_20_12_53_40,0.038840990694640115,0.019959753770171618,0.022812194828221166,258.3390189886093
2019_12_20_12_53_41,0.005882006319640115,-0.0020129024798283823,0.017929382328221166,78.03644811125362
2019_12_20_12_53_41,0.035423021944640115,-0.016417199354828382,0.034286804203221166,256.6924602354274
2019_12_20_12_53_41,-0.039284009305359885,-0.0005480587298283823,0.028671569828221166,26732868976226.688
2019_12_20_12_53_41,-0.0007097905553598849,-0.007139855604828382,0.023056335453221166,77.62981702439926
2019_12_20_12_53_41,0.045676928194640115,-0.019102746229828382,0.0008395385782211662,1138.121534228325
